Student ID,Gender,Counselor,ELL Status,Double Math,FRPL Status,Grade Level,Home Language,Date of Birth,Race/Ethnicity,Transfer Student,Special Education Status
2260308,Female,Michael Russell,No,,Free,9,Spanish,12/27/2007,Hispanic,Yes,No
2240350,Male,Michael Russell,No,,Free,11,English,6/5/2006,Hispanic,No,No
2260309,Male,Michael Russell,Yes,Yes,Free,9,Spanish,7/28/2008,Hispanic,Yes,No
2250335,Female,Michael Russell,No,,Free,10,Spanish,10/17/2006,Hispanic,No,No
2260303,Female,Michael Russell,Yes,,Free,9,English,3/8/2007,Hispanic,Yes,Yes
2250330,Female,Michael Russell,No,,Free,10,Spanish,3/8/2007,Hispanic,No,No
2250351,Male,Michael Russell,No,Yes,Free,10,Spanish,3/8/2007,Hispanic,No,No
2250336,Female,Michael Russell,No,Yes,Paid,10,Spanish,6/3/2007,Hispanic,No,No
2241035,Male,Michael Russell,No,,Free,11,Spanish,7/7/2006,Hispanic,No,No
2260310,Male,Michael Russell,No,,Reduced,9,Spanish,10/10/2007,Hispanic,Yes,No
2240351,Female,Michael Russell,No,,Free,11,English,11/6/2005,Hispanic,No,No
2260311,Female,Michael Russell,No,Yes,Free,9,Spanish,10/25/2007,Hispanic,Yes,No
2250337,Male,Michael Russell,No,,Paid,10,English,10/25/2006,Hispanic,No,No
2250338,Male,Michael Russell,No,,Free,10,English,11/20/2006,Hispanic,No,No
2240352,Male,Michael Russell,No,,Free,11,English,1/13/2006,Hispanic,No,No
2260313,Female,Michael Russell,No,Yes,Free,9,English,7/25/2008,Hispanic,Yes,No
2250339,Female,Michael Russell,No,,Paid,10,English,8/16/2007,Hispanic,No,No
2240353,Female,Michael Russell,No,,Free,11,English,2/21/2006,Hispanic,No,No
2240354,Male,Michael Russell,Yes,,Paid,11,Spanish,10/26/2004,Hispanic,No,No
2260315,Female,Michael Russell,Yes,Yes,Free,9,Spanish,6/17/2008,Hispanic,Yes,No
2260316,Male,Michael Russell,Yes,Yes,Free,9,Spanish,8/8/2008,Hispanic,Yes,No
2240355,Female,Michael Russell,No,,Reduced,11,English,7/9/2006,Hispanic,No,No
2240358,Male,Michael Russell,No,,Free,11,English,12/5/2005,Hispanic,No,No
2260317,Male,Michael Russell,Yes,,Free,9,Spanish,3/3/2008,Hispanic,Yes,Yes
2260318,Male,Michael Russell,No,,Free,9,English,7/8/2008,Hispanic,Yes,Yes
2260319,Female,Michael Russell,No,,Paid,9,English,4/15/2008,Hispanic,Yes,No
2240359,Male,Michael Russell,Yes,,Free,11,Spanish,11/1/2005,Hispanic,No,Yes
2240335,Female,Michael Russell,No,,Paid,11,English,10/31/2005,Hispanic,No,No
2260320,Female,Michael Russell,No,Yes,Free,9,English,3/18/2008,Hispanic,Yes,No
2260321,Male,Michael Russell,Yes,,Paid,9,Spanish,11/11/2007,Hispanic,Yes,No
2250343,Male,Michael Russell,Yes,,Paid,10,English,7/26/2007,Hispanic,No,No
2240361,Female,Michael Russell,No,,Paid,11,English,6/12/2006,Hispanic,No,No
2250345,Male,Michael Russell,No,,Free,10,Spanish,10/8/2006,Hispanic,No,No
4260865,Female,Michael Russell,No,,Free,9,Spanish,10/19/2007,Hispanic,Yes,No
2250347,Male,Michael Russell,Yes,,Paid,10,Spanish,3/9/2007,Hispanic,No,No
2250348,Male,Michael Russell,Yes,,Free,10,Spanish,2/24/2007,Hispanic,No,Yes
2240363,Female,Michael Russell,No,,Reduced,11,English,9/27/2005,Hispanic,No,No
2260322,Male,Michael Russell,Yes,Yes,Free,9,English,11/7/2007,Hispanic,Yes,Yes
2250346,Female,Michael Russell,No,,Paid,10,English,2/15/2007,Hispanic,No,No
2260314,Male,Michael Russell,No,Yes,Reduced,9,Spanish,9/24/2007,Hispanic,Yes,No
2250341,Female,Michael Russell,No,,Free,10,Spanish,11/6/2006,Hispanic,No,No
2260323,Female,Michael Russell,No,,Free,9,Spanish,8/17/2008,Hispanic,Yes,No
2260312,Male,Michael Russell,No,,Free,9,Spanish,3/8/2008,Hispanic,Yes,No
2240356,Male,Michael Russell,No,Yes,Free,11,English,6/1/2006,Hispanic,No,No
2240364,Female,Michael Russell,No,,Free,11,English,1/26/2006,Hispanic,No,No
2250344,Female,Michael Russell,No,Yes,Free,10,Spanish,12/27/2006,Hispanic,No,No
2240362,Male,Michael Russell,Yes,,Free,11,Spanish,9/24/2005,Hispanic,No,Yes
2250349,Female,Michael Russell,Yes,,Free,10,Spanish,10/12/2006,Hispanic,No,No
2260915,Female,Michael Russell,No,,Free,9,Spanish,12/5/2007,Hispanic,Yes,No
2260324,Male,Michael Russell,No,,Paid,9,English,7/19/2008,White,Yes,No
2251005,Female,Michael Russell,No,,Free,10,English,9/2/2006,Hispanic,No,Yes
2230337,Male,Michael Russell,No,,Free,12,English,5/22/2005,Hispanic,No,No
2250352,Male,Michael Russell,No,Yes,Free,10,English,10/30/2006,Black or African American,No,Yes
2260325,Male,Michael Russell,No,,Free,9,English,3/16/2008,White,Yes,Yes
2240365,Male,Michael Russell,No,,Free,11,English,8/6/2005,White,No,No
4250313,Male,Michael Russell,No,Yes,Free,10,English,8/11/2006,Black or African American,No,No
2251061,Female,Michael Russell,No,,Free,10,English,6/30/2007,White,Yes,No
2241084,Female,Michael Russell,No,,Free,11,English,6/22/2006,White,Yes,No
2250355,Female,Michael Russell,No,,Paid,10,English,8/24/2007,White,No,No
2260326,Male,Michael Russell,No,,Free,9,English,12/5/2007,Black or African American,Yes,Yes
2260252,Female,Michael Russell,No,Yes,Paid,9,English,8/4/2008,White,Yes,Yes
2240913,Male,Michael Russell,No,,Free,11,English,10/10/2005,White,No,No
2250356,Female,Michael Russell,No,,Free,10,English,5/13/2007,Black or African American,No,No
2240952,Male,Michael Russell,No,Yes,Reduced,11,English,7/11/2006,White,No,No
2260813,Male,Michael Russell,No,Yes,Free,9,English,10/30/2007,White,Yes,Yes
2240366,Male,Michael Russell,No,,Paid,11,English,10/6/2005,White,No,No
2260329,Female,Michael Russell,No,,Paid,9,Spanish,5/1/2008,Hispanic,Yes,No
2250358,Male,Michael Russell,No,,Free,10,English,5/15/2007,Black or African American,No,No
2251042,Male,Michael Russell,No,,Paid,10,English,4/21/2007,Black or African American,No,No
2260985,Female,Michael Russell,No,,Paid,9,English,2/26/2008,Hispanic,Yes,No
2250000,Female,Michael Russell,No,,Paid,10,English,10/24/2006,White,No,No
4240161,Male,Michael Russell,No,,Free,11,English,8/16/2006,Multiracial/Ethnic,No,Yes
2240370,Male,Michael Russell,No,,Free,11,English,7/31/2006,Hispanic,No,Yes
2240935,Male,Michael Russell,No,,Free,11,English,9/7/2005,American Indian or Alaskan Nat,No,No
2250360,Female,Michael Russell,No,,Free,10,English,9/23/2007,Multiracial/Ethnic,No,No
2260331,Male,Michael Russell,No,,Paid,9,English,6/19/2008,White,Yes,No
4240163,Male,Michael Russell,No,,Free,11,English,9/23/2004,Multiracial/Ethnic,No,No
2260332,Male,Michael Russell,No,,Free,9,English,1/12/2008,Black or African American,Yes,No
2240371,Male,Michael Russell,No,,Free,11,English,9/28/2005,Hispanic,No,No
2260333,Female,Michael Russell,Yes,,Free,9,English,7/18/2008,Hispanic,Yes,No
2240372,Female,Michael Russell,No,,Free,11,English,9/26/2006,Hispanic,No,No
2240373,Male,Jennifer Lemberg,No,Yes,Free,11,English,12/20/2005,Hispanic,No,No
2250361,Male,Jennifer Lemberg,No,Yes,Free,10,Spanish,4/13/2007,Hispanic,No,No
2260334,Male,Jennifer Lemberg,No,,Free,9,Spanish,2/14/2008,Hispanic,Yes,No
4260355,Male,Jennifer Lemberg,No,,Free,9,English,3/1/2008,Hispanic,Yes,No
2241013,Female,Jennifer Lemberg,No,Yes,Free,11,English,6/4/2006,Hispanic,No,No
2260336,Female,Jennifer Lemberg,No,,Free,9,English,4/23/2008,Hispanic,Yes,No
2260337,Female,Jennifer Lemberg,Yes,,Free,9,Spanish,12/26/2007,Hispanic,Yes,No
2260338,Male,Jennifer Lemberg,Yes,,Free,9,English,3/2/2008,Hispanic,Yes,Yes
2260339,Male,Jennifer Lemberg,No,Yes,Free,9,English,5/26/2008,Hispanic,Yes,No
2260340,Female,Jennifer Lemberg,No,,Paid,9,English,9/7/2007,Hispanic,Yes,No
2260341,Male,Jennifer Lemberg,Yes,,Free,9,English,8/2/2007,Hispanic,Yes,No
2251040,Male,Jennifer Lemberg,No,,Free,10,English,4/24/2007,Hispanic,No,No
2260342,Male,Jennifer Lemberg,No,,Free,9,Spanish,2/22/2008,Hispanic,Yes,No
2251065,Male,Jennifer Lemberg,No,,Free,10,Spanish,3/20/2007,Hispanic,Yes,No
2250363,Female,Jennifer Lemberg,No,,Free,10,Spanish,5/22/2007,Hispanic,No,No
2250960,Female,Jennifer Lemberg,No,,Free,10,English,6/6/2006,Hispanic,No,Yes
2240378,Male,Jennifer Lemberg,No,,Free,11,English,11/21/2005,Hispanic,No,No
2250364,Female,Jennifer Lemberg,No,,Paid,10,Spanish,6/5/2007,Hispanic,No,No
2240379,Male,Jennifer Lemberg,No,,Free,11,English,1/1/2006,Hispanic,No,No
2240380,Male,Jennifer Lemberg,No,,Paid,11,English,1/17/2006,Hispanic,No,No
2260344,Male,Jennifer Lemberg,Yes,Yes,Paid,9,English,10/14/2007,Hispanic,Yes,No
2260345,Female,Jennifer Lemberg,Yes,,Free,9,Spanish,9/6/2007,Hispanic,Yes,No
2240381,Female,Jennifer Lemberg,No,,Free,11,English,3/9/2006,Hispanic,No,No
2250367,Female,Jennifer Lemberg,No,,Paid,10,Spanish,9/29/2006,Hispanic,No,No
2251058,Female,Erika Martinez,Yes,,Free,10,Spanish,11/25/2006,Hispanic,No,No
2240382,Female,Jennifer Lemberg,No,,Paid,11,English,1/18/2006,Hispanic,No,No
2250368,Female,Jennifer Lemberg,No,,Free,10,English,8/15/2007,Hispanic,Yes,No
2240978,Female,Erika Martinez,Yes,,Free,11,Spanish,8/19/2005,Hispanic,No,No
2240383,Female,Jennifer Lemberg,No,Yes,Free,11,English,3/9/2006,Hispanic,No,No
2250639,Male,Jennifer Lemberg,No,,Paid,10,Spanish,6/10/2007,Hispanic,No,No
2260346,Female,Erika Martinez,Yes,,Free,9,Spanish,12/20/2007,Hispanic,Yes,No
2260348,Male,Jennifer Lemberg,No,,Free,9,English,6/6/2008,Hispanic,Yes,No
2260349,Male,Jennifer Lemberg,No,,Free,9,Spanish,5/26/2008,Hispanic,Yes,No
2250370,Female,Jennifer Lemberg,No,,Free,10,English,1/27/2007,Hispanic,No,No
2240384,Female,Jennifer Lemberg,Yes,,Free,11,Spanish,2/13/2006,Hispanic,No,No
2250371,Female,Jennifer Lemberg,Yes,,Free,10,English,7/21/2006,Hispanic,No,No
2240385,Female,Erika Martinez,Yes,,Free,11,Spanish,12/25/2005,Hispanic,No,No
2250372,Female,Jennifer Lemberg,Yes,,Free,10,Spanish,9/29/2006,Hispanic,No,Yes
2250374,Male,Jennifer Lemberg,Yes,,Free,10,Spanish,2/5/2007,Hispanic,No,No
2230365,Female,Jennifer Lemberg,Yes,,Free,12,Spanish,2/19/2005,Hispanic,No,Yes
2260335,Female,Jennifer Lemberg,Yes,,Free,9,Spanish,9/21/2007,Hispanic,Yes,No
2250362,Male,Jennifer Lemberg,Yes,,Paid,10,English,1/2/2007,Hispanic,No,No
2240375,Female,Jennifer Lemberg,No,,Free,11,English,7/18/2006,Hispanic,No,No
2250375,Female,Jennifer Lemberg,No,,Free,10,English,12/3/2006,Hispanic,No,No
4250337,Male,Jennifer Lemberg,Yes,Yes,Free,10,Spanish,7/12/2007,Hispanic,No,No
2240386,Female,Jennifer Lemberg,Yes,,Paid,11,Spanish,1/27/2006,Hispanic,No,No
2250373,Male,Jennifer Lemberg,Yes,,Paid,10,Spanish,8/4/2007,Hispanic,No,No
2260343,Female,Jennifer Lemberg,No,,Free,9,English,4/5/2008,Hispanic,Yes,No
2240376,Male,Jennifer Lemberg,Yes,,Free,11,Spanish,1/4/2006,Hispanic,No,Yes
2260347,Male,Jennifer Lemberg,Yes,Yes,Free,9,English,6/26/2008,Hispanic,Yes,No
2250376,Male,Jennifer Lemberg,No,,Free,10,English,7/15/2007,Hispanic,No,No
2240387,Female,Jennifer Lemberg,No,,Free,11,English,12/19/2005,Hispanic,No,No
2231065,Female,Erika Martinez,Yes,,Free,12,Spanish,9/19/2005,Hispanic,No,No
2260350,Female,Jennifer Lemberg,Yes,,Free,9,English,11/8/2007,Hispanic,Yes,No
2260351,Male,Jennifer Lemberg,Yes,Yes,Free,9,Spanish,10/23/2007,Hispanic,Yes,No
2250377,Female,Jennifer Lemberg,No,,Free,10,Spanish,10/11/2006,Hispanic,No,No
4230947,Female,Erika Martinez,Yes,,Free,11,English,11/27/2006,Hispanic,No,No
2260891,Female,Jennifer Lemberg,No,Yes,Free,9,Spanish,3/15/2008,Hispanic,Yes,Yes
2240388,Female,Jennifer Lemberg,No,,Free,11,English,6/20/2006,Hispanic,No,Yes
2260353,Male,Jennifer Lemberg,No,,Free,9,Spanish,8/28/2008,Hispanic,Yes,No
2260354,Female,Jennifer Lemberg,No,,Paid,9,Spanish,3/21/2008,Hispanic,Yes,No
2250378,Male,Jennifer Lemberg,Yes,,Free,10,English,9/1/2006,Hispanic,No,No
2250379,Male,Jennifer Lemberg,No,,Free,10,English,8/15/2007,Black or African American,No,No
2240389,Female,Jennifer Lemberg,No,,Free,11,English,5/19/2006,Black or African American,No,Yes
4250198,Female,Jennifer Lemberg,No,,Free,10,English,12/28/2006,White,No,No
4250049,Female,Jennifer Lemberg,No,,Free,10,English,12/28/2006,White,No,No
2260356,Male,Jennifer Lemberg,No,,Free,9,English,3/14/2008,White,Yes,Yes
2250380,Female,Jennifer Lemberg,No,,Free,10,English,11/23/2006,White,No,No
2260357,Female,Jennifer Lemberg,No,Yes,Free,9,English,4/7/2008,Black or African American,Yes,No
2240390,Female,Jennifer Lemberg,No,,Free,11,English,6/7/2006,Black or African American,No,No
2250381,Male,Jennifer Lemberg,No,,Free,10,English,8/20/2007,Multiracial/Ethnic,No,No
2250382,Female,Jennifer Lemberg,No,,Free,10,English,2/17/2007,Black or African American,No,No
2260359,Male,Jennifer Lemberg,No,,Reduced,9,English,2/25/2008,Hispanic,Yes,No
2240392,Female,Jennifer Lemberg,No,,Free,11,English,5/8/2006,White,No,Yes
2240393,Female,Jennifer Lemberg,No,,Paid,11,English,10/25/2005,White,No,No
4240174,Male,Jennifer Lemberg,No,Yes,Reduced,11,English,6/26/2006,Black or African American,No,No
2260995,Female,Jennifer Lemberg,No,,Paid,9,English,2/14/2008,Black or African American,Yes,Yes
2250384,Male,Jennifer Lemberg,No,Yes,Paid,10,English,9/19/2006,Hispanic,No,No
2260360,Male,Jennifer Lemberg,No,,Free,9,English,6/5/2008,Black or African American,Yes,No
2250385,Male,Jennifer Lemberg,No,,Paid,10,English,6/15/2007,Hispanic,No,No
2250386,Male,Jennifer Lemberg,No,,Paid,10,English,3/18/2007,Black or African American,No,Yes
4260379,Male,Jennifer Lemberg,No,,Paid,9,English,10/23/2007,White,Yes,Yes
2240395,Male,Jennifer Lemberg,No,,Free,11,English,1/26/2006,Hispanic,No,Yes
2240397,Male,Jennifer Lemberg,No,Yes,Free,11,English,12/20/2005,Hispanic,No,No
4240179,Male,Jennifer Lemberg,No,,Paid,11,English,10/13/2005,Black or African American,No,No
2250390,Female,Jennifer Lemberg,No,,Free,10,Spanish,6/4/2007,Hispanic,No,No
2240915,Male,Jennifer Lemberg,No,,Paid,11,English,8/29/2005,White,No,Yes
2260361,Male,Jennifer Lemberg,No,,Free,9,English,1/5/2008,Black or African American,Yes,Yes
2240398,Male,Jennifer Lemberg,No,Yes,Free,11,English,4/24/2006,Hispanic,No,No
2240421,Female,Jennifer Lemberg,No,,Free,11,English,4/24/2006,Hispanic,No,No
2250393,Female,Jennifer Lemberg,No,,Free,10,Spanish,3/20/2007,Hispanic,No,No
2250395,Female,Jennifer Lemberg,Yes,,Free,10,Spanish,5/5/2006,Hispanic,No,No
2250418,Male,Jennifer Lemberg,No,,Free,10,Spanish,5/31/2007,Hispanic,No,No
2260363,Male,Jennifer Lemberg,No,,Paid,9,English,10/25/2007,Hispanic,Yes,No
2250397,Female,Jennifer Lemberg,No,,Free,10,English,5/23/2007,Hispanic,No,Yes
2250398,Female,Jennifer Lemberg,No,,Free,10,English,3/29/2007,Hispanic,No,No
2250399,Female,Jennifer Lemberg,No,,Reduced,10,English,1/11/2007,Hispanic,No,No
2240401,Male,Jennifer Lemberg,No,,Reduced,11,English,3/17/2005,Hispanic,No,Yes
2240953,Male,Jennifer Lemberg,No,,Free,11,English,7/10/2005,Black or African American,No,Yes
2260365,Female,Jennifer Lemberg,No,,Reduced,9,English,5/3/2008,Hispanic,Yes,No
2240916,Female,Jennifer Lemberg,No,,Free,11,English,1/17/2006,Hispanic,No,No
2250400,Male,Jennifer Lemberg,No,,Reduced,10,English,11/8/2006,Hispanic,No,No
2260366,Female,Jennifer Lemberg,No,,Free,9,English,10/29/2007,White,Yes,No
2260367,Male,Jennifer Lemberg,Yes,,Free,9,English,2/14/2008,Hispanic,Yes,No
2250401,Female,Jennifer Lemberg,No,Yes,Free,10,Spanish,11/16/2006,Hispanic,No,No
2260368,Male,Jennifer Lemberg,Yes,Yes,Free,9,Spanish,5/1/2007,Hispanic,Yes,Yes
2260369,Male,Jennifer Lemberg,Yes,,Free,9,Spanish,6/27/2008,Hispanic,Yes,No
2260370,Female,Jennifer Lemberg,No,,Paid,9,English,2/19/2008,Hispanic,Yes,No
2250402,Female,Jennifer Lemberg,Yes,,Paid,10,English,4/2/2007,Hispanic,No,No
2260371,Female,Jennifer Lemberg,Yes,,Paid,9,Spanish,1/22/2008,Hispanic,Yes,Yes
2240402,Male,Jennifer Lemberg,Yes,,Free,11,Spanish,2/19/2005,Hispanic,No,Yes
2260372,Male,Jennifer Lemberg,No,,Free,9,English,9/1/2008,Hispanic,Yes,No
2260373,Female,Erika Martinez,Yes,,Free,9,Spanish,2/6/2008,Hispanic,Yes,No
2260374,Male,Jennifer Lemberg,No,,Paid,9,English,1/18/2008,White,Yes,No
2240404,Female,Jennifer Lemberg,No,,Paid,11,English,3/28/2006,Hispanic,No,No
2241072,Male,Jennifer Lemberg,No,,Free,11,Spanish,5/2/2006,Hispanic,No,No
2260815,Male,Jennifer Lemberg,No,,Free,9,English,7/9/2008,Black or African American,Yes,No
2240405,Female,Jennifer Lemberg,No,,Free,11,English,11/30/2005,Black or African American,No,Yes
4220350,Male,Jennifer Lemberg,No,,Free,12,English,10/30/2003,Black or African American,No,No
2260375,Male,Jennifer Lemberg,No,Yes,Free,9,English,11/18/2007,Black or African American,Yes,No
2250405,Female,Jennifer Lemberg,No,,Free,10,English,11/4/2006,Black or African American,No,No
2240954,Female,Jennifer Lemberg,No,,Free,11,English,3/22/2006,Multiracial/Ethnic,No,No
2250406,Female,Jennifer Lemberg,No,,Free,10,English,4/27/2007,Black or African American,No,No
2250407,Male,Jennifer Lemberg,No,,Free,10,English,3/9/2007,Black or African American,No,No
2260377,Female,Jennifer Lemberg,No,Yes,Free,9,Spanish,1/6/2008,Hispanic,Yes,No
2260378,Female,Jennifer Lemberg,No,,Free,9,Spanish,3/13/2008,Hispanic,Yes,No
2240409,Female,Jennifer Lemberg,No,,Paid,11,English,6/1/2006,Hispanic,No,No
2260379,Female,Jennifer Lemberg,Yes,,Reduced,9,Spanish,2/12/2008,Hispanic,Yes,Yes
2260380,Female,Jennifer Lemberg,No,,Free,9,English,10/8/2007,Hispanic,Yes,No
2250912,Female,Jennifer Lemberg,No,,Free,10,English,7/29/2007,White,No,No
4240183,Male,Jennifer Lemberg,Yes,Yes,Free,11,Spanish,4/13/2006,Hispanic,No,Yes
2250408,Male,Jennifer Lemberg,No,,Paid,10,English,8/5/2007,Hispanic,No,No
2260862,Male,Jennifer Lemberg,No,Yes,Free,9,English,5/29/2008,Black or African American,Yes,No
2250965,Male,Jennifer Lemberg,No,,Free,10,English,12/30/2006,Hispanic,No,No
2250410,Male,Jennifer Lemberg,No,Yes,Free,10,English,3/20/2007,Hispanic,No,No
2240411,Male,Jennifer Lemberg,No,,Free,11,English,12/10/2005,Hispanic,No,No
2250411,Male,Jennifer Lemberg,No,Yes,Free,10,English,11/17/2006,Hispanic,No,No
2260276,Female,Jennifer Lemberg,Yes,Yes,Free,9,Spanish,2/29/2008,Hispanic,Yes,No
2250939,Male,Jennifer Lemberg,No,,Paid,10,English,3/19/2007,Hispanic,No,No
4230397,Female,Jennifer Lemberg,No,,Paid,12,English,7/2/2005,White,No,Yes
2250412,Male,Jennifer Lemberg,No,,Free,10,English,10/12/2006,Hispanic,No,No
2260382,Female,Jennifer Lemberg,No,Yes,Free,9,English,12/23/2007,Black or African American,Yes,No
2260383,Female,Jennifer Lemberg,Yes,,Free,9,Spanish,1/4/2008,Hispanic,Yes,No
2240415,Female,Jennifer Lemberg,No,,Free,11,English,2/28/2006,Hispanic,No,No
2260384,Female,Jennifer Lemberg,No,,Reduced,9,English,4/6/2008,Hispanic,Yes,No
2240417,Female,Jennifer Lemberg,No,,Paid,11,English,5/4/2006,Hispanic,No,No
2260385,Male,Jennifer Lemberg,No,,Paid,9,English,10/8/2007,Hispanic,Yes,No
2240420,Female,Jennifer Lemberg,No,,Free,11,English,7/11/2006,Black or African American,No,No
2260386,Female,Jennifer Lemberg,No,,Free,9,English,11/1/2007,Black or African American,Yes,No
2240399,Female,Jennifer Lemberg,No,,Free,11,English,5/2/2006,Black or African American,No,No
2260863,Male,Jennifer Lemberg,No,,Paid,9,English,10/15/2007,White,Yes,No
2260387,Male,Jennifer Lemberg,No,,Free,9,English,6/12/2008,Black or African American,Yes,No
2240422,Female,Jennifer Lemberg,No,Yes,Free,11,English,11/27/2005,Black or African American,No,No
2260388,Female,Jennifer Lemberg,No,,Free,9,English,11/19/2007,White,Yes,No
2260389,Female,Jennifer Lemberg,No,Yes,Free,9,English,2/16/2008,Black or African American,Yes,No
2260390,Male,Jennifer Lemberg,No,,Free,9,English,8/23/2008,Black or African American,Yes,Yes
2241099,Male,Jennifer Lemberg,No,,Free,11,English,3/14/2006,Black or African American,Yes,Yes
2250417,Male,Jennifer Lemberg,No,Yes,Paid,10,English,3/29/2007,White,No,No
2250913,Female,Jennifer Lemberg,No,Yes,Paid,10,English,12/12/2006,White,No,No
2240423,Female,Jennifer Lemberg,No,,Free,11,English,6/22/2006,Black or African American,No,No
2241034,Female,Jennifer Lemberg,No,,Free,11,English,5/4/2006,White,No,No
2260393,Male,Jennifer Lemberg,No,,Free,9,Spanish,5/29/2008,Hispanic,Yes,No
2250419,Male,Jennifer Lemberg,No,Yes,Free,10,English,10/28/2006,Multiracial/Ethnic,No,Yes
2260394,Female,Jennifer Lemberg,No,,Free,9,English,5/15/2008,Multiracial/Ethnic,Yes,No
4260410,Female,Jennifer Lemberg,No,,Free,9,English,12/4/2007,Black or African American,Yes,Yes
2240425,Male,Jennifer Lemberg,No,,Reduced,11,English,1/18/2006,Black or African American,No,Yes
2260395,Female,Jennifer Lemberg,No,,Free,9,English,12/13/2007,Hispanic,Yes,Yes
2260396,Female,Jennifer Lemberg,No,,Free,9,English,2/23/2008,White,Yes,No
2250420,Male,Jennifer Lemberg,No,,Free,10,English,3/29/2007,Hispanic,No,No
2240427,Male,Jennifer Lemberg,Yes,,Free,11,Spanish,4/15/2006,Hispanic,No,No
2240428,Female,Jennifer Lemberg,No,,Paid,11,English,10/4/2005,Hispanic,No,No
2250421,Male,Jennifer Lemberg,Yes,Yes,Paid,10,Spanish,12/19/2006,Hispanic,No,No
2260398,Female,Jennifer Lemberg,No,,Free,9,Spanish,2/20/2008,Hispanic,Yes,No
2240429,Male,Jennifer Lemberg,No,Yes,Free,11,English,4/12/2006,Hispanic,No,No
2251070,Female,Erika Martinez,Yes,,Free,10,Spanish,5/18/2006,Hispanic,No,No
2231050,Female,Jennifer Lemberg,No,,Free,12,English,10/25/2004,White,No,Yes
2250423,Male,Jennifer Lemberg,No,,Paid,10,English,3/13/2007,Hispanic,No,No
4260417,Female,Jennifer Lemberg,No,,Free,9,English,9/1/2007,White,Yes,Yes
2241012,Male,Jennifer Lemberg,No,,Free,11,English,10/22/2004,Multiracial/Ethnic,Yes,No
2260816,Male,Jennifer Lemberg,No,Yes,Free,9,English,9/20/2007,Black or African American,Yes,No
