Department,Course Number,Course Name,Request Type,Grade,StudentNumber,Grade
Social Studies,7052,Pre-AP World History/Geography,R,9,2270140,9
Social Studies,7052,Pre-AP World History/Geography,R,9,2270513,9
Social Studies,7052,Pre-AP World History/Geography,R,9,2270489,9
Social Studies,7052,Pre-AP World History/Geography,R,9,2270880,9
Social Studies,7052,Pre-AP World History/Geography,R,9,2270306,9
Social Studies,7052,Pre-AP World History/Geography,R,9,2270086,9
Social Studies,7052,Pre-AP World History/Geography,R,9,2270530,9
Social Studies,7052,Pre-AP World History/Geography,R,9,2270373,9
Social Studies,7052,Pre-AP World History/Geography,R,9,2270399,9
Social Studies,7081,AP Human Geography,R,9,2270085,9
Social Studies,7081,AP Human Geography,R,9,2270336,9
Social Studies,7081,AP Human Geography,R,9,2270600,9
Social Studies,7081,AP Human Geography,R,9,2270314,9
Social Studies,7081,AP Human Geography,R,9,2270367,9
Social Studies,7081,AP Human Geography,R,9,2270803,9
Social Studies,7081,AP Human Geography,R,9,2270420,9
Social Studies,7081,AP Human Geography,R,9,2270299,9
Social Studies,7081,AP Human Geography,R,9,2270687,9
Social Studies,7081,AP Human Geography,R,9,2270006,9
Social Studies,7081,AP Human Geography,R,9,2270477,9
Social Studies,7081,AP Human Geography,R,9,2270465,9
Social Studies,7081,AP Human Geography,R,9,2270442,9
Social Studies,7081,AP Human Geography,R,9,2270021,9
Social Studies,7081,AP Human Geography,R,9,2270094,9
Social Studies,7081,AP Human Geography,R,9,2270480,9
Social Studies,7081,AP Human Geography,R,9,2270772,9
Social Studies,7081,AP Human Geography,R,9,2270167,9
Social Studies,7081,AP Human Geography,R,9,2270586,9
Social Studies,7081,AP Human Geography,R,9,2270686,9
Social Studies,7081,AP Human Geography,R,9,2270027,9
Social Studies,7081,AP Human Geography,R,9,2270060,9
Social Studies,7081,AP Human Geography,R,9,2270447,9
Social Studies,7081,AP Human Geography,R,9,2270822,9
Social Studies,7081,AP Human Geography,R,9,2270349,9
Social Studies,7081,AP Human Geography,R,9,2270125,9
Social Studies,7081,AP Human Geography,R,9,2270197,9
Social Studies,7081,AP Human Geography,R,9,2270610,9
Social Studies,7081,AP Human Geography,R,9,2270653,9
Social Studies,7081,AP Human Geography,R,9,2270774,9
Social Studies,7081,AP Human Geography,R,9,2270412,9
Social Studies,7081,AP Human Geography,R,9,2270110,9
Social Studies,7081,AP Human Geography,R,9,2270411,9
Social Studies,7081,AP Human Geography,R,9,2270358,9
Social Studies,7081,AP Human Geography,R,9,2270433,9
Social Studies,7081,AP Human Geography,R,9,2270466,9
Social Studies,7081,AP Human Geography,R,9,2270278,9
Social Studies,7081,AP Human Geography,R,9,2270671,9
Social Studies,7081,AP Human Geography,R,9,2270483,9
Social Studies,7081,AP Human Geography,R,9,2270696,9
Social Studies,7081,AP Human Geography,R,9,2270235,9
Social Studies,7081,AP Human Geography,R,9,2270162,9
Social Studies,7081,AP Human Geography,R,9,2270700,9
Social Studies,7081,AP Human Geography,R,9,2270739,9
Social Studies,7081,AP Human Geography,R,9,2270557,9
Social Studies,7081,AP Human Geography,R,9,2270770,9
Social Studies,7081,AP Human Geography,R,9,2270484,9
Social Studies,7081,AP Human Geography,R,9,2270515,9
Social Studies,7081,AP Human Geography,R,9,2270048,9
Social Studies,7081,AP Human Geography,R,9,2270543,9
Social Studies,7081,AP Human Geography,R,9,2270397,9
Social Studies,7081,AP Human Geography,R,9,2270777,9
Social Studies,7081,AP Human Geography,R,9,2270550,9
Social Studies,7081,AP Human Geography,R,9,2270282,9
Social Studies,7081,AP Human Geography,R,9,2270821,9
Social Studies,7081,AP Human Geography,R,9,2270236,9
Social Studies,7081,AP Human Geography,R,9,2270722,9
Social Studies,7081,AP Human Geography,R,9,2270845,9
Social Studies,7081,AP Human Geography,R,9,2270334,9
Social Studies,7081,AP Human Geography,R,9,2270375,9
Social Studies,7081,AP Human Geography,R,9,2270018,9
Social Studies,7081,AP Human Geography,R,9,2270232,9
Social Studies,7081,AP Human Geography,R,9,2270872,9
Social Studies,7081,AP Human Geography,R,9,2270213,9
Social Studies,7081,AP Human Geography,R,9,2270517,9
Social Studies,7081,AP Human Geography,R,9,2270526,9
Social Studies,7081,AP Human Geography,R,9,2270519,9
Social Studies,7081,AP Human Geography,R,9,2270791,9
Social Studies,7081,AP Human Geography,A,12,2240954,12
Social Studies,7081,AP Human Geography,R,9,2270854,9
Social Studies,7081,AP Human Geography,R,9,2270325,9
Social Studies,7081,AP Human Geography,R,9,2270192,9
Social Studies,7081,AP Human Geography,R,9,2270225,9
Social Studies,7081,AP Human Geography,R,9,2270471,9
Social Studies,7081,AP Human Geography,R,9,2270846,9
Social Studies,7081,AP Human Geography,R,9,2270195,9
Social Studies,7081,AP Human Geography,R,9,2270351,9
Social Studies,7081,AP Human Geography,R,9,2270071,9
Social Studies,7081,AP Human Geography,R,9,2270118,9
Social Studies,7081,AP Human Geography,R,9,2270875,9
Social Studies,7081,AP Human Geography,R,9,2270058,9
Social Studies,7081,AP Human Geography,R,9,2270741,9
Social Studies,7081,AP Human Geography,R,9,2270547,9
Social Studies,7081,AP Human Geography,R,9,2270756,9
Social Studies,7081,AP Human Geography,R,9,2270710,9
Social Studies,7081,AP Human Geography,R,9,2270800,9
Social Studies,7081,AP Human Geography,R,9,2270541,9
Social Studies,7081,AP Human Geography,R,9,2270052,9
Social Studies,7081,AP Human Geography,R,9,2270568,9
Social Studies,7081,AP Human Geography,R,9,2270514,9
Social Studies,7081,AP Human Geography,R,9,2270400,9
Social Studies,7081,AP Human Geography,R,9,2270405,9
Social Studies,7081,AP Human Geography,R,9,2270645,9
Social Studies,7081,AP Human Geography,R,9,2270106,9
Social Studies,7081,AP Human Geography,R,9,2270256,9
Social Studies,7081,AP Human Geography,R,9,2270082,9
Social Studies,7081,AP Human Geography,R,9,2270038,9
Social Studies,7081,AP Human Geography,R,9,2270152,9
Social Studies,7081,AP Human Geography,R,9,2270228,9
Social Studies,7081,AP Human Geography,R,9,2270853,9
Social Studies,7081,AP Human Geography,R,9,2270185,9
Social Studies,7081,AP Human Geography,R,9,2270322,9
Social Studies,7081,AP Human Geography,R,9,2270247,9
Social Studies,7081,AP Human Geography,R,9,2270608,9
Social Studies,7081,AP Human Geography,R,9,2270379,9
Social Studies,7081,AP Human Geography,R,9,2270099,9
Social Studies,7081,AP Human Geography,R,9,2270702,9
Social Studies,7081,AP Human Geography,R,9,2270331,9
Social Studies,7081,AP Human Geography,R,9,2270748,9
Social Studies,7081,AP Human Geography,R,9,2270551,9
Social Studies,7081,AP Human Geography,R,9,2270008,9
Social Studies,7081,AP Human Geography,R,9,2270263,9
Social Studies,7081,AP Human Geography,R,9,2270849,9
Social Studies,7081,AP Human Geography,R,9,2270242,9
Social Studies,7081,AP Human Geography,R,9,2270113,9
Social Studies,7081,AP Human Geography,R,9,2270753,9
Social Studies,7081,AP Human Geography,R,9,2270315,9
Social Studies,7081,AP Human Geography,R,9,2270767,9
Social Studies,7081,AP Human Geography,R,9,2270313,9
Social Studies,7081,AP Human Geography,R,9,2270585,9
Social Studies,7081,AP Human Geography,R,9,2270785,9
Social Studies,7081,AP Human Geography,R,9,2270360,9
Social Studies,7081,AP Human Geography,R,9,2270069,9
Social Studies,7081,AP Human Geography,R,9,2270740,9
Social Studies,7081,AP Human Geography,R,9,2270842,9
Social Studies,7081,AP Human Geography,R,9,2270384,9
Social Studies,7081,AP Human Geography,R,9,2270151,9
Social Studies,7081,AP Human Geography,R,9,2270474,9
Social Studies,7081,AP Human Geography,R,9,2270248,9
Social Studies,7081,AP Human Geography,R,9,2270621,9
Social Studies,7081,AP Human Geography,R,9,2270789,9
Social Studies,7081,AP Human Geography,R,9,2270091,9
Social Studies,7081,AP Human Geography,R,9,2270120,9
Social Studies,7081,AP Human Geography,R,9,2270678,9
Social Studies,7081,AP Human Geography,R,9,2270714,9
Social Studies,7081,AP Human Geography,R,9,2270788,9
Social Studies,7081,AP Human Geography,R,9,2270404,9
Social Studies,7081,AP Human Geography,R,9,2270407,9
Social Studies,7081,AP Human Geography,R,9,2270320,9
Social Studies,7081,AP Human Geography,R,9,2270355,9
Social Studies,7081,AP Human Geography,R,9,2270068,9
Social Studies,7081,AP Human Geography,R,9,2270778,9
Social Studies,7081,AP Human Geography,R,9,2270380,9
Social Studies,7081,AP Human Geography,R,9,2270493,9
Social Studies,7081,AP Human Geography,R,9,2270606,9
Social Studies,7081,AP Human Geography,R,9,2270709,9
Social Studies,7081,AP Human Geography,R,9,2270321,9
Social Studies,7081,AP Human Geography,R,9,2270865,9
Social Studies,7081,AP Human Geography,R,9,2270602,9
Social Studies,7081,AP Human Geography,R,9,2270812,9
Social Studies,7081,AP Human Geography,R,9,2270454,9
Social Studies,7081,AP Human Geography,R,9,2270253,9
Social Studies,7081,AP Human Geography,R,9,2270040,9
Social Studies,7081,AP Human Geography,R,9,2270882,9
Social Studies,7081,AP Human Geography,R,9,2270181,9
Social Studies,7081,AP Human Geography,R,9,2270531,9
Social Studies,7081,AP Human Geography,R,9,2270524,9
Social Studies,7081,AP Human Geography,R,9,2270298,9
Social Studies,7081,AP Human Geography,R,9,2270437,9
Social Studies,7081,AP Human Geography,R,9,2270343,9
Social Studies,7082,AP Human Geography,R,9,2270085,9
Social Studies,7082,AP Human Geography,R,9,2270336,9
Social Studies,7082,AP Human Geography,R,9,2270600,9
Social Studies,7082,AP Human Geography,R,9,2270314,9
Social Studies,7082,AP Human Geography,R,9,2270367,9
Social Studies,7082,AP Human Geography,R,9,2270803,9
Social Studies,7082,AP Human Geography,R,9,2270420,9
Social Studies,7082,AP Human Geography,R,9,2270299,9
Social Studies,7082,AP Human Geography,R,9,2270687,9
Social Studies,7082,AP Human Geography,R,9,2270006,9
Social Studies,7082,AP Human Geography,R,9,2270477,9
Social Studies,7082,AP Human Geography,R,9,2270465,9
Social Studies,7082,AP Human Geography,R,9,2270442,9
Social Studies,7082,AP Human Geography,R,9,2270021,9
Social Studies,7082,AP Human Geography,R,9,2270094,9
Social Studies,7082,AP Human Geography,R,9,2270480,9
Social Studies,7082,AP Human Geography,R,9,2270772,9
Social Studies,7082,AP Human Geography,R,9,2270167,9
Social Studies,7082,AP Human Geography,R,9,2270586,9
Social Studies,7082,AP Human Geography,R,9,2270686,9
Social Studies,7082,AP Human Geography,R,9,2270027,9
Social Studies,7082,AP Human Geography,R,9,2270060,9
Social Studies,7082,AP Human Geography,R,9,2270447,9
Social Studies,7082,AP Human Geography,R,9,2270822,9
Social Studies,7082,AP Human Geography,R,9,2270349,9
Social Studies,7082,AP Human Geography,R,9,2270125,9
Social Studies,7082,AP Human Geography,R,9,2270197,9
Social Studies,7082,AP Human Geography,R,9,2270610,9
Social Studies,7082,AP Human Geography,R,9,2270653,9
Social Studies,7082,AP Human Geography,R,9,2270774,9
Social Studies,7082,AP Human Geography,R,9,2270412,9
Social Studies,7082,AP Human Geography,R,9,2270110,9
Social Studies,7082,AP Human Geography,R,9,2270411,9
Social Studies,7082,AP Human Geography,R,9,2270358,9
Social Studies,7082,AP Human Geography,R,9,2270433,9
Social Studies,7082,AP Human Geography,R,9,2270466,9
Social Studies,7082,AP Human Geography,R,9,2270278,9
Social Studies,7082,AP Human Geography,R,9,2270671,9
Social Studies,7082,AP Human Geography,R,9,2270483,9
Social Studies,7082,AP Human Geography,R,9,2270696,9
Social Studies,7082,AP Human Geography,R,9,2270235,9
Social Studies,7082,AP Human Geography,R,9,2270162,9
Social Studies,7082,AP Human Geography,R,9,2270700,9
Social Studies,7082,AP Human Geography,R,9,2270739,9
Social Studies,7082,AP Human Geography,R,9,2270557,9
Social Studies,7082,AP Human Geography,R,9,2270770,9
Social Studies,7082,AP Human Geography,R,9,2270484,9
Social Studies,7082,AP Human Geography,R,9,2270515,9
Social Studies,7082,AP Human Geography,R,9,2270048,9
Social Studies,7082,AP Human Geography,R,9,2270543,9
Social Studies,7082,AP Human Geography,R,9,2270397,9
Social Studies,7082,AP Human Geography,R,9,2270777,9
Social Studies,7082,AP Human Geography,R,9,2270550,9
Social Studies,7082,AP Human Geography,R,9,2270282,9
Social Studies,7082,AP Human Geography,R,9,2270821,9
Social Studies,7082,AP Human Geography,R,9,2270236,9
Social Studies,7082,AP Human Geography,R,9,2270722,9
Social Studies,7082,AP Human Geography,R,9,2270845,9
Social Studies,7082,AP Human Geography,R,9,2270334,9
Social Studies,7082,AP Human Geography,R,9,2270375,9
Social Studies,7082,AP Human Geography,R,9,2270018,9
Social Studies,7082,AP Human Geography,R,9,2270232,9
Social Studies,7082,AP Human Geography,R,9,2270872,9
Social Studies,7082,AP Human Geography,R,9,2270213,9
Social Studies,7082,AP Human Geography,R,9,2270517,9
Social Studies,7082,AP Human Geography,R,9,2270526,9
Social Studies,7082,AP Human Geography,R,9,2270519,9
Social Studies,7082,AP Human Geography,R,9,2270791,9
Social Studies,7082,AP Human Geography,A,12,2240954,12
Social Studies,7082,AP Human Geography,R,9,2270854,9
Social Studies,7082,AP Human Geography,R,9,2270325,9
Social Studies,7082,AP Human Geography,R,9,2270192,9
Social Studies,7082,AP Human Geography,R,9,2270225,9
Social Studies,7082,AP Human Geography,R,9,2270471,9
Social Studies,7082,AP Human Geography,R,9,2270846,9
Social Studies,7082,AP Human Geography,R,9,2270195,9
Social Studies,7082,AP Human Geography,R,9,2270351,9
Social Studies,7082,AP Human Geography,R,9,2270071,9
Social Studies,7082,AP Human Geography,R,9,2270118,9
Social Studies,7082,AP Human Geography,R,9,2270875,9
Social Studies,7082,AP Human Geography,R,9,2270058,9
Social Studies,7082,AP Human Geography,R,9,2270741,9
Social Studies,7082,AP Human Geography,R,9,2270547,9
Social Studies,7082,AP Human Geography,R,9,2270756,9
Social Studies,7082,AP Human Geography,R,9,2270710,9
Social Studies,7082,AP Human Geography,R,9,2270800,9
Social Studies,7082,AP Human Geography,R,9,2270541,9
Social Studies,7082,AP Human Geography,R,9,2270052,9
Social Studies,7082,AP Human Geography,R,9,2270568,9
Social Studies,7082,AP Human Geography,R,9,2270514,9
Social Studies,7082,AP Human Geography,R,9,2270400,9
Social Studies,7082,AP Human Geography,R,9,2270405,9
Social Studies,7082,AP Human Geography,R,9,2270645,9
Social Studies,7082,AP Human Geography,R,9,2270106,9
Social Studies,7082,AP Human Geography,R,9,2270256,9
Social Studies,7082,AP Human Geography,R,9,2270082,9
Social Studies,7082,AP Human Geography,R,9,2270038,9
Social Studies,7082,AP Human Geography,R,9,2270152,9
Social Studies,7082,AP Human Geography,R,9,2270228,9
Social Studies,7082,AP Human Geography,R,9,2270853,9
Social Studies,7082,AP Human Geography,R,9,2270185,9
Social Studies,7082,AP Human Geography,R,9,2270322,9
Social Studies,7082,AP Human Geography,R,9,2270247,9
Social Studies,7082,AP Human Geography,R,9,2270608,9
Social Studies,7082,AP Human Geography,R,9,2270379,9
Social Studies,7082,AP Human Geography,R,9,2270099,9
Social Studies,7082,AP Human Geography,R,9,2270702,9
Social Studies,7082,AP Human Geography,R,9,2270331,9
Social Studies,7082,AP Human Geography,R,9,2270748,9
Social Studies,7082,AP Human Geography,R,9,2270551,9
Social Studies,7082,AP Human Geography,R,9,2270008,9
Social Studies,7082,AP Human Geography,R,9,2270263,9
Social Studies,7082,AP Human Geography,R,9,2270849,9
Social Studies,7082,AP Human Geography,R,9,2270242,9
Social Studies,7082,AP Human Geography,R,9,2270113,9
Social Studies,7082,AP Human Geography,R,9,2270753,9
Social Studies,7082,AP Human Geography,R,9,2270315,9
Social Studies,7082,AP Human Geography,R,9,2270767,9
Social Studies,7082,AP Human Geography,R,9,2270313,9
Social Studies,7082,AP Human Geography,R,9,2270585,9
Social Studies,7082,AP Human Geography,R,9,2270785,9
Social Studies,7082,AP Human Geography,R,9,2270360,9
Social Studies,7082,AP Human Geography,R,9,2270069,9
Social Studies,7082,AP Human Geography,R,9,2270740,9
Social Studies,7082,AP Human Geography,R,9,2270842,9
Social Studies,7082,AP Human Geography,R,9,2270384,9
Social Studies,7082,AP Human Geography,R,9,2270151,9
Social Studies,7082,AP Human Geography,R,9,2270474,9
Social Studies,7082,AP Human Geography,R,9,2270248,9
Social Studies,7082,AP Human Geography,R,9,2270621,9
Social Studies,7082,AP Human Geography,R,9,2270789,9
Social Studies,7082,AP Human Geography,R,9,2270091,9
Social Studies,7082,AP Human Geography,R,9,2270120,9
Social Studies,7082,AP Human Geography,R,9,2270678,9
Social Studies,7082,AP Human Geography,R,9,2270714,9
Social Studies,7082,AP Human Geography,R,9,2270788,9
Social Studies,7082,AP Human Geography,R,9,2270404,9
Social Studies,7082,AP Human Geography,R,9,2270407,9
Social Studies,7082,AP Human Geography,R,9,2270320,9
Social Studies,7082,AP Human Geography,R,9,2270355,9
Social Studies,7082,AP Human Geography,R,9,2270068,9
Social Studies,7082,AP Human Geography,R,9,2270778,9
Social Studies,7082,AP Human Geography,R,9,2270380,9
